Kind,Subsystem,Instance,ComponentModel,Category,Parameter,ExcelValue,Unit,UseDefault,ResolvedValue,ResolvedSIValue,ConfigKey,ModelicaTarget,ChangedFromDefault
InitialConditions,AOCS,initialConditions,,,InitialYaw,0,deg,True,0.0,0.0,Scenarios.InitialConditionConfig.yaw,Scenarios.InitialConditionConfig.yaw,False
InitialConditions,AOCS,initialConditions,,,InitialWx,-0.00191946591,deg/s,True,-3.350100000928915e-05,-3.350100000928915e-05,Scenarios.InitialConditionConfig.wx,Scenarios.InitialConditionConfig.wx,False
InitialConditions,AOCS,initialConditions,,,InitialWy,-0.00418253461,deg/s,True,-7.299900002311695e-05,-7.299900002311695e-05,Scenarios.InitialConditionConfig.wy,Scenarios.InitialConditionConfig.wy,False
InitialConditions,AOCS,initialConditions,,,InitialWz,-0.00095947512,deg/s,True,-1.6745999934967696e-05,-1.6745999934967696e-05,Scenarios.InitialConditionConfig.wz,Scenarios.InitialConditionConfig.wz,False
InitialConditions,EPS,initialConditions,,,BatterySOC,0.8,1,True,0.8,0.8,Scenarios.InitialConditionConfig.batterySOC,Scenarios.InitialConditionConfig.batterySOC,False
InitialConditions,Thermal,initialConditions,,,BatteryCellTemperature,6.76,degC,True,279.90999999999997,279.90999999999997,Scenarios.InitialConditionConfig.batteryCellTemperature,Scenarios.InitialConditionConfig.batteryCellTemperature,False
InitialConditions,Thermal,initialConditions,,,BatteryEnclosureTemperature,6.11,degC,True,279.26,279.26,Scenarios.InitialConditionConfig.batteryEnclosureTemperature,Scenarios.InitialConditionConfig.batteryEnclosureTemperature,False
InitialConditions,DataHandling,initialConditions,,,OBCCPUTemperature,4.78,degC,True,277.92999999999995,277.92999999999995,Scenarios.InitialConditionConfig.obcCpuTemperature,Scenarios.InitialConditionConfig.obcCpuTemperature,False
InitialConditions,DataHandling,initialConditions,,,OBCBoardTemperature,3.79,degC,True,276.94,276.94,Scenarios.InitialConditionConfig.obcBoardTemperature,Scenarios.InitialConditionConfig.obcBoardTemperature,False
InitialConditions,Thermal,initialConditions,,,BusDeckTemperature,1.99,degC,True,275.14,275.14,Scenarios.InitialConditionConfig.busDeckTemperature,Scenarios.InitialConditionConfig.busDeckTemperature,False
InitialConditions,Thermal,initialConditions,,,ExternalShellTemperature,-7.01,degC,True,266.14,266.14,Scenarios.InitialConditionConfig.externalShellTemperature,Scenarios.InitialConditionConfig.externalShellTemperature,False
InitialConditions,EPS,initialConditions,,,PCDUBoardTemperature,15.21,degC,True,288.35999999999996,288.35999999999996,Scenarios.InitialConditionConfig.pcduBoardTemperature,Scenarios.InitialConditionConfig.pcduBoardTemperature,False
InitialConditions,Payload,initialConditions,,,CameraOpticalBenchTemperature,2.68,degC,True,275.83,275.83,Scenarios.InitialConditionConfig.cameraOpticalBenchTemperature,Scenarios.InitialConditionConfig.cameraOpticalBenchTemperature,False
InitialConditions,Payload,initialConditions,,,CameraFocalBoxTemperature,2.66,degC,True,275.81,275.81,Scenarios.InitialConditionConfig.cameraFocalBoxTemperature,Scenarios.InitialConditionConfig.cameraFocalBoxTemperature,False
InitialConditions,DataHandling,initialConditions,,,DataRecorderStoredData,38.4,GB,True,38400000000.0,38400000000.0,Scenarios.InitialConditionConfig.dataRecorderStoredBytes,Scenarios.InitialConditionConfig.dataRecorderStoredBytes,False
InitialConditions,AOCS,initialConditions,,,ReactionWheelXSpeed,56.5,rad/s,True,56.5,56.5,Scenarios.InitialConditionConfig.wheelSpeed[1],Scenarios.InitialConditionConfig.wheelSpeed[1],False
InitialConditions,AOCS,initialConditions,,,ReactionWheelYSpeed,153.8,rad/s,True,153.8,153.8,Scenarios.InitialConditionConfig.wheelSpeed[2],Scenarios.InitialConditionConfig.wheelSpeed[2],False
InitialConditions,AOCS,initialConditions,,,ReactionWheelZSpeed,-161.6,rad/s,True,-161.6,-161.6,Scenarios.InitialConditionConfig.wheelSpeed[3],Scenarios.InitialConditionConfig.wheelSpeed[3],False
InitialConditions,AOCS,initialConditions,,,ReactionWheelSSpeed,-7.8,rad/s,True,-7.8,-7.8,Scenarios.InitialConditionConfig.wheelSpeed[4],Scenarios.InitialConditionConfig.wheelSpeed[4],False
GroundStations,Mission,slot1,,,Beijing,"{""Slot"": 1, ""Enabled"": true, ""ID"": 1, ""Name"": ""Beijing"", ""Latitude_deg"": 40.4, ""Longitude_deg"": 116.4, ""Altitude_m"": 0, ""MinElevation_deg"": 10, ""Priority"": 1, ""ModelicaTarget"": ""Scenarios.ScenarioConfig.groundStations[1]"", ""Notes"": ""每行对应固定数组槽位；Enabled=FALSE时保留记录但不参与计算。""}",mixed,False,"{""enabled"": true, ""id"": 1, ""name"": ""Beijing"", ""latitude"": 0.7051130178057091, ""longitude"": 2.0315632493213998, ""altitude"": 0.0, ""minimumElevation"": 0.17453292519943295, ""priority"": 1}",record,Scenarios.ScenarioConfig.groundStations[1],Scenarios.ScenarioConfig.groundStations[1],True
GroundStations,Mission,slot2,,,Kiruna,"{""Slot"": 2, ""Enabled"": true, ""ID"": 2, ""Name"": ""Kiruna"", ""Latitude_deg"": 67.9, ""Longitude_deg"": 18.4, ""Altitude_m"": 0, ""MinElevation_deg"": 10, ""Priority"": 2, ""ModelicaTarget"": ""Scenarios.ScenarioConfig.groundStations[2]"", ""Notes"": ""每行对应固定数组槽位；Enabled=FALSE时保留记录但不参与计算。""}",mixed,False,"{""enabled"": true, ""id"": 2, ""name"": ""Kiruna"", ""latitude"": 1.18507856210415, ""longitude"": 0.32114058236695664, ""altitude"": 0.0, ""minimumElevation"": 0.17453292519943295, ""priority"": 2}",record,Scenarios.ScenarioConfig.groundStations[2],Scenarios.ScenarioConfig.groundStations[2],True
GroundStations,Mission,slot3,,,PuntaArenas,"{""Slot"": 3, ""Enabled"": true, ""ID"": 3, ""Name"": ""PuntaArenas"", ""Latitude_deg"": -53.1, ""Longitude_deg"": -70.7, ""Altitude_m"": 0, ""MinElevation_deg"": 10, ""Priority"": 3, ""ModelicaTarget"": ""Scenarios.ScenarioConfig.groundStations[3]"", ""Notes"": ""每行对应固定数组槽位；Enabled=FALSE时保留记录但不参与计算。""}",mixed,False,"{""enabled"": true, ""id"": 3, ""name"": ""PuntaArenas"", ""latitude"": -0.9267698328089891, ""longitude"": -1.233947781159991, ""altitude"": 0.0, ""minimumElevation"": 0.17453292519943295, ""priority"": 3}",record,Scenarios.ScenarioConfig.groundStations[3],Scenarios.ScenarioConfig.groundStations[3],True
GroundStations,Mission,slot4,,,Miyun,"{""Slot"": 4, ""Enabled"": false, ""ID"": 4, ""Name"": ""Miyun"", ""Latitude_deg"": 40.4508, ""Longitude_deg"": 116.8567, ""Altitude_m"": 109, ""MinElevation_deg"": 10, ""Priority"": 4, ""ModelicaTarget"": ""Scenarios.ScenarioConfig.groundStations[4]"", ""Notes"": ""每行对应固定数组槽位；Enabled=FALSE时保留记录但不参与计算。""}",mixed,False,"{""enabled"": false, ""id"": 4, ""name"": ""Miyun"", ""latitude"": 0.7059996450657223, ""longitude"": 2.039534168015258, ""altitude"": 109.0, ""minimumElevation"": 0.17453292519943295, ""priority"": 4}",record,Scenarios.ScenarioConfig.groundStations[4],Scenarios.ScenarioConfig.groundStations[4],True
GroundStations,Mission,slot5,,,Kashgar,"{""Slot"": 5, ""Enabled"": false, ""ID"": 5, ""Name"": ""Kashgar"", ""Latitude_deg"": 39.5051, ""Longitude_deg"": 75.9929, ""Altitude_m"": 1307, ""MinElevation_deg"": 10, ""Priority"": 5, ""ModelicaTarget"": ""Scenarios.ScenarioConfig.groundStations[5]"", ""Notes"": ""每行对应固定数组槽位；Enabled=FALSE时保留记录但不参与计算。""}",mixed,False,"{""enabled"": false, ""id"": 5, ""name"": ""Kashgar"", ""latitude"": 0.6894940663296119, ""longitude"": 1.326326313138799, ""altitude"": 1307.0, ""minimumElevation"": 0.17453292519943295, ""priority"": 5}",record,Scenarios.ScenarioConfig.groundStations[5],Scenarios.ScenarioConfig.groundStations[5],True
GroundStations,Mission,slot6,,,Sanya,"{""Slot"": 6, ""Enabled"": true, ""ID"": 6, ""Name"": ""Sanya"", ""Latitude_deg"": 18.3121, ""Longitude_deg"": 109.3099, ""Altitude_m"": 22, ""MinElevation_deg"": 10, ""Priority"": 6, ""ModelicaTarget"": ""Scenarios.ScenarioConfig.groundStations[6]"", ""Notes"": ""每行对应固定数组槽位；Enabled=FALSE时保留记录但不参与计算。""}",mixed,False,"{""enabled"": true, ""id"": 6, ""name"": ""Sanya"", ""latitude"": 0.31960643795445365, ""longitude"": 1.9078176600257497, ""altitude"": 22.0, ""minimumElevation"": 0.17453292519943295, ""priority"": 6}",record,Scenarios.ScenarioConfig.groundStations[6],Scenarios.ScenarioConfig.groundStations[6],True
GroundStations,Mission,slot7,,,Kunming,"{""Slot"": 7, ""Enabled"": false, ""ID"": 7, ""Name"": ""Kunming"", ""Latitude_deg"": 25.04, ""Longitude_deg"": 102.718, ""Altitude_m"": 1890, ""MinElevation_deg"": 5, ""Priority"": 7, ""ModelicaTarget"": ""Scenarios.ScenarioConfig.groundStations[7]"", ""Notes"": ""每行对应固定数组槽位；Enabled=FALSE时保留记录但不参与计算。""}",mixed,False,"{""enabled"": false, ""id"": 7, ""name"": ""Kunming"", ""latitude"": 0.4370304446993801, ""longitude"": 1.7927673010635354, ""altitude"": 1890.0, ""minimumElevation"": 0.08726646259971647, ""priority"": 7}",record,Scenarios.ScenarioConfig.groundStations[7],Scenarios.ScenarioConfig.groundStations[7],True
GroundStations,Mission,slot8,,,Kiruna_Arctic,"{""Slot"": 8, ""Enabled"": false, ""ID"": 8, ""Name"": ""Kiruna_Arctic"", ""Latitude_deg"": 67.8833, ""Longitude_deg"": 21.0667, ""Altitude_m"": 334, ""MinElevation_deg"": 5, ""Priority"": 8, ""ModelicaTarget"": ""Scenarios.ScenarioConfig.groundStations[8]"", ""Notes"": ""每行对应固定数组槽位；Enabled=FALSE时保留记录但不参与计算。""}",mixed,False,"{""enabled"": false, ""id"": 8, ""name"": ""Kiruna_Arctic"", ""latitude"": 1.1847870921190669, ""longitude"": 0.36768327752988944, ""altitude"": 334.0, ""minimumElevation"": 0.08726646259971647, ""priority"": 8}",record,Scenarios.ScenarioConfig.groundStations[8],Scenarios.ScenarioConfig.groundStations[8],True
ImagingTargets,Mission,slot1,,,Santiago,"{""Slot"": 1, ""Enabled"": true, ""ID"": 1, ""Name"": ""Santiago"", ""Latitude_deg"": -33.4489, ""Longitude_deg"": -70.6693, ""Altitude_m"": 0, ""MinElevation_deg"": 25, ""Priority"": 1, ""ModelicaTarget"": ""Scenarios.ScenarioConfig.imagingTargets[1]"", ""Notes"": ""Enabled=FALSE时保留为数据库记录；目标地理位置改变不会修改卫星硬件。""}",mixed,False,"{""enabled"": true, ""id"": 1, ""name"": ""Santiago"", ""latitude"": -0.5837934361703313, ""longitude"": -1.233411965079629, ""altitude"": 0.0, ""minimumElevation"": 0.4363323129985824, ""priority"": 1}",record,Scenarios.ScenarioConfig.imagingTargets[1],Scenarios.ScenarioConfig.imagingTargets[1],True
ImagingTargets,Mission,slot2,,,WashingtonDC,"{""Slot"": 2, ""Enabled"": true, ""ID"": 2, ""Name"": ""WashingtonDC"", ""Latitude_deg"": 38.9072, ""Longitude_deg"": -77.0369, ""Altitude_m"": 0, ""MinElevation_deg"": 25, ""Priority"": 1, ""ModelicaTarget"": ""Scenarios.ScenarioConfig.imagingTargets[2]"", ""Notes"": ""Enabled=FALSE时保留为数据库记录；目标地理位置改变不会修改卫星硬件。""}",mixed,False,"{""enabled"": true, ""id"": 2, ""name"": ""WashingtonDC"", ""latitude"": 0.6790587427319379, ""longitude"": -1.3445475505296196, ""altitude"": 0.0, ""minimumElevation"": 0.4363323129985824, ""priority"": 1}",record,Scenarios.ScenarioConfig.imagingTargets[2],Scenarios.ScenarioConfig.imagingTargets[2],True
ImagingTargets,Mission,slot3,,,SanFrancisco,"{""Slot"": 3, ""Enabled"": true, ""ID"": 3, ""Name"": ""SanFrancisco"", ""Latitude_deg"": 37.7749, ""Longitude_deg"": -122.4194, ""Altitude_m"": 0, ""MinElevation_deg"": 25, ""Priority"": 1, ""ModelicaTarget"": ""Scenarios.ScenarioConfig.imagingTargets[3]"", ""Notes"": ""Enabled=FALSE时保留为数据库记录；目标地理位置改变不会修改卫星硬件。""}",mixed,False,"{""enabled"": true, ""id"": 3, ""name"": ""SanFrancisco"", ""latitude"": 0.659296379611606, ""longitude"": -2.136621598315946, ""altitude"": 0.0, ""minimumElevation"": 0.4363323129985824, ""priority"": 1}",record,Scenarios.ScenarioConfig.imagingTargets[3],Scenarios.ScenarioConfig.imagingTargets[3],True
ImagingTargets,Mission,slot4,,,Auckland,"{""Slot"": 4, ""Enabled"": true, ""ID"": 4, ""Name"": ""Auckland"", ""Latitude_deg"": -36.8509, ""Longitude_deg"": 174.7645, ""Altitude_m"": 0, ""MinElevation_deg"": 25, ""Priority"": 1, ""ModelicaTarget"": ""Scenarios.ScenarioConfig.imagingTargets[4]"", ""Notes"": ""Enabled=FALSE时保留为数据库记录；目标地理位置改变不会修改卫星硬件。""}",mixed,False,"{""enabled"": true, ""id"": 4, ""name"": ""Auckland"", ""latitude"": -0.6431695373231784, ""longitude"": 3.05021594060163, ""altitude"": 0.0, ""minimumElevation"": 0.4363323129985824, ""priority"": 1}",record,Scenarios.ScenarioConfig.imagingTargets[4],Scenarios.ScenarioConfig.imagingTargets[4],True
ImagingTargets,Mission,slot5,,,Canberra,"{""Slot"": 5, ""Enabled"": true, ""ID"": 5, ""Name"": ""Canberra"", ""Latitude_deg"": -35.2809, ""Longitude_deg"": 149.13, ""Altitude_m"": 0, ""MinElevation_deg"": 25, ""Priority"": 1, ""ModelicaTarget"": ""Scenarios.ScenarioConfig.imagingTargets[5]"", ""Notes"": ""Enabled=FALSE时保留为数据库记录；目标地理位置改变不会修改卫星硬件。""}",mixed,False,"{""enabled"": true, ""id"": 5, ""name"": ""Canberra"", ""latitude"": -0.6157678680668675, ""longitude"": 2.6028095134991434, ""altitude"": 0.0, ""minimumElevation"": 0.4363323129985824, ""priority"": 1}",record,Scenarios.ScenarioConfig.imagingTargets[5],Scenarios.ScenarioConfig.imagingTargets[5],True
ImagingTargets,Mission,slot6,,,Tokyo,"{""Slot"": 6, ""Enabled"": true, ""ID"": 6, ""Name"": ""Tokyo"", ""Latitude_deg"": 35.6762, ""Longitude_deg"": 139.6503, ""Altitude_m"": 0, ""MinElevation_deg"": 25, ""Priority"": 1, ""ModelicaTarget"": ""Scenarios.ScenarioConfig.imagingTargets[6]"", ""Notes"": ""Enabled=FALSE时保留为数据库记录；目标地理位置改变不会修改卫星硬件。""}",mixed,False,"{""enabled"": true, ""id"": 6, ""name"": ""Tokyo"", ""latitude"": 0.622667154600001, ""longitude"": 2.437357536397837, ""altitude"": 0.0, ""minimumElevation"": 0.4363323129985824, ""priority"": 1}",record,Scenarios.ScenarioConfig.imagingTargets[6],Scenarios.ScenarioConfig.imagingTargets[6],True
ImagingTargets,Mission,slot7,,,Dalian,"{""Slot"": 7, ""Enabled"": true, ""ID"": 7, ""Name"": ""Dalian"", ""Latitude_deg"": 38.914, ""Longitude_deg"": 121.6147, ""Altitude_m"": 0, ""MinElevation_deg"": 25, ""Priority"": 1, ""ModelicaTarget"": ""Scenarios.ScenarioConfig.imagingTargets[7]"", ""Notes"": ""Enabled=FALSE时保留为数据库记录；目标地理位置改变不会修改卫星硬件。""}",mixed,False,"{""enabled"": true, ""id"": 7, ""name"": ""Dalian"", ""latitude"": 0.6791774251210734, ""longitude"": 2.122576933825148, ""altitude"": 0.0, ""minimumElevation"": 0.4363323129985824, ""priority"": 1}",record,Scenarios.ScenarioConfig.imagingTargets[7],Scenarios.ScenarioConfig.imagingTargets[7],True
ImagingTargets,Mission,slot8,,,Karachi,"{""Slot"": 8, ""Enabled"": true, ""ID"": 8, ""Name"": ""Karachi"", ""Latitude_deg"": 24.8607, ""Longitude_deg"": 67.0011, ""Altitude_m"": 0, ""MinElevation_deg"": 25, ""Priority"": 1, ""ModelicaTarget"": ""Scenarios.ScenarioConfig.imagingTargets[8]"", ""Notes"": ""Enabled=FALSE时保留为数据库记录；目标地理位置改变不会修改卫星硬件。""}",mixed,False,"{""enabled"": true, ""id"": 8, ""name"": ""Karachi"", ""latitude"": 0.43390106935055434, ""longitude"": 1.1693897974579726, ""altitude"": 0.0, ""minimumElevation"": 0.4363323129985824, ""priority"": 1}",record,Scenarios.ScenarioConfig.imagingTargets[8],Scenarios.ScenarioConfig.imagingTargets[8],True
ImagingTargets,Mission,slot9,,,Riyadh,"{""Slot"": 9, ""Enabled"": true, ""ID"": 9, ""Name"": ""Riyadh"", ""Latitude_deg"": 24.7136, ""Longitude_deg"": 46.6753, ""Altitude_m"": 0, ""MinElevation_deg"": 25, ""Priority"": 1, ""ModelicaTarget"": ""Scenarios.ScenarioConfig.imagingTargets[9]"", ""Notes"": ""Enabled=FALSE时保留为数据库记录；目标地理位置改变不会修改卫星硬件。""}",mixed,False,"{""enabled"": true, ""id"": 9, ""name"": ""Riyadh"", ""latitude"": 0.43133369002087063, ""longitude"": 0.8146376643561093, ""altitude"": 0.0, ""minimumElevation"": 0.4363323129985824, ""priority"": 1}",record,Scenarios.ScenarioConfig.imagingTargets[9],Scenarios.ScenarioConfig.imagingTargets[9],True
ImagingTargets,Mission,slot10,,,Amsterdam,"{""Slot"": 10, ""Enabled"": true, ""ID"": 10, ""Name"": ""Amsterdam"", ""Latitude_deg"": 52.3676, ""Longitude_deg"": 4.9041, ""Altitude_m"": 0, ""MinElevation_deg"": 25, ""Priority"": 1, ""ModelicaTarget"": ""Scenarios.ScenarioConfig.imagingTargets[10]"", ""Notes"": ""Enabled=FALSE时保留为数据库记录；目标地理位置改变不会修改卫星硬件。""}",mixed,False,"{""enabled"": true, ""id"": 10, ""name"": ""Amsterdam"", ""latitude"": 0.9139870413673826, ""longitude"": 0.08559269184705391, ""altitude"": 0.0, ""minimumElevation"": 0.4363323129985824, ""priority"": 1}",record,Scenarios.ScenarioConfig.imagingTargets[10],Scenarios.ScenarioConfig.imagingTargets[10],True
ImagingTargets,Mission,slot11,,,Berlin,"{""Slot"": 11, ""Enabled"": false, ""ID"": 11, ""Name"": ""Berlin"", ""Latitude_deg"": 52.52, ""Longitude_deg"": 13.405, ""Altitude_m"": 0, ""MinElevation_deg"": 25, ""Priority"": 18, ""ModelicaTarget"": ""Scenarios.ScenarioConfig.imagingTargets[11]"", ""Notes"": ""Enabled=FALSE时保留为数据库记录；目标地理位置改变不会修改卫星硬件。""}",mixed,False,"{""enabled"": false, ""id"": 11, ""name"": ""Berlin"", ""latitude"": 0.9166469231474219, ""longitude"": 0.23396138622983986, ""altitude"": 0.0, ""minimumElevation"": 0.4363323129985824, ""priority"": 18}",record,Scenarios.ScenarioConfig.imagingTargets[11],Scenarios.ScenarioConfig.imagingTargets[11],True
ImagingTargets,Mission,slot12,,,Tokyo,"{""Slot"": 12, ""Enabled"": false, ""ID"": 12, ""Name"": ""Tokyo"", ""Latitude_deg"": 35.676, ""Longitude_deg"": 139.65, ""Altitude_m"": 0, ""MinElevation_deg"": 25, ""Priority"": 17, ""ModelicaTarget"": ""Scenarios.ScenarioConfig.imagingTargets[12]"", ""Notes"": ""Enabled=FALSE时保留为数据库记录；目标地理位置改变不会修改卫星硬件。""}",mixed,False,"{""enabled"": false, ""id"": 12, ""name"": ""Tokyo"", ""latitude"": 0.6226636639414971, ""longitude"": 2.4373523004100814, ""altitude"": 0.0, ""minimumElevation"": 0.4363323129985824, ""priority"": 17}",record,Scenarios.ScenarioConfig.imagingTargets[12],Scenarios.ScenarioConfig.imagingTargets[12],True
ImagingTargets,Mission,slot13,,,London,"{""Slot"": 13, ""Enabled"": false, ""ID"": 13, ""Name"": ""London"", ""Latitude_deg"": 51.507, ""Longitude_deg"": -0.128, ""Altitude_m"": 0, ""MinElevation_deg"": 25, ""Priority"": 16, ""ModelicaTarget"": ""Scenarios.ScenarioConfig.imagingTargets[13]"", ""Notes"": ""Enabled=FALSE时保留为数据库记录；目标地理位置改变不会修改卫星硬件。""}",mixed,False,"{""enabled"": false, ""id"": 13, ""name"": ""London"", ""latitude"": 0.8989667378247193, ""longitude"": -0.002234021442552742, ""altitude"": 0.0, ""minimumElevation"": 0.4363323129985824, ""priority"": 16}",record,Scenarios.ScenarioConfig.imagingTargets[13],Scenarios.ScenarioConfig.imagingTargets[13],True
ImagingTargets,Mission,slot14,,,NewDelhi,"{""Slot"": 14, ""Enabled"": false, ""ID"": 14, ""Name"": ""NewDelhi"", ""Latitude_deg"": 28.614, ""Longitude_deg"": 77.209, ""Altitude_m"": 0, ""MinElevation_deg"": 25, ""Priority"": 15, ""ModelicaTarget"": ""Scenarios.ScenarioConfig.imagingTargets[14]"", ""Notes"": ""Enabled=FALSE时保留为数据库记录；目标地理位置改变不会修改卫星硬件。""}",mixed,False,"{""enabled"": false, ""id"": 14, ""name"": ""NewDelhi"", ""latitude"": 0.49940851216565746, ""longitude"": 1.347551262172302, ""altitude"": 0.0, ""minimumElevation"": 0.4363323129985824, ""priority"": 15}",record,Scenarios.ScenarioConfig.imagingTargets[14],Scenarios.ScenarioConfig.imagingTargets[14],True
ImagingTargets,Mission,slot15,,,Paris,"{""Slot"": 15, ""Enabled"": false, ""ID"": 15, ""Name"": ""Paris"", ""Latitude_deg"": 48.857, ""Longitude_deg"": 2.352, ""Altitude_m"": 0, ""MinElevation_deg"": 25, ""Priority"": 14, ""ModelicaTarget"": ""Scenarios.ScenarioConfig.imagingTargets[15]"", ""Notes"": ""Enabled=FALSE时保留为数据库记录；目标地理位置改变不会修改卫星硬件。""}",mixed,False,"{""enabled"": false, ""id"": 15, ""name"": ""Paris"", ""latitude"": 0.8527155126468696, ""longitude"": 0.04105014400690663, ""altitude"": 0.0, ""minimumElevation"": 0.4363323129985824, ""priority"": 14}",record,Scenarios.ScenarioConfig.imagingTargets[15],Scenarios.ScenarioConfig.imagingTargets[15],True
ImagingTargets,Mission,slot16,,,Rome,"{""Slot"": 16, ""Enabled"": false, ""ID"": 16, ""Name"": ""Rome"", ""Latitude_deg"": 41.903, ""Longitude_deg"": 12.496, ""Altitude_m"": 0, ""MinElevation_deg"": 25, ""Priority"": 13, ""ModelicaTarget"": ""Scenarios.ScenarioConfig.imagingTargets[16]"", ""Notes"": ""Enabled=FALSE时保留为数据库记录；目标地理位置改变不会修改卫星硬件。""}",mixed,False,"{""enabled"": false, ""id"": 16, ""name"": ""Rome"", ""latitude"": 0.7313453164631839, ""longitude"": 0.21809634332921143, ""altitude"": 0.0, ""minimumElevation"": 0.4363323129985824, ""priority"": 13}",record,Scenarios.ScenarioConfig.imagingTargets[16],Scenarios.ScenarioConfig.imagingTargets[16],True
ImagingTargets,Mission,slot17,,,Moscow,"{""Slot"": 17, ""Enabled"": false, ""ID"": 17, ""Name"": ""Moscow"", ""Latitude_deg"": 55.756, ""Longitude_deg"": 37.617, ""Altitude_m"": 0, ""MinElevation_deg"": 25, ""Priority"": 12, ""ModelicaTarget"": ""Scenarios.ScenarioConfig.imagingTargets[17]"", ""Notes"": ""Enabled=FALSE时保留为数据库记录；目标地理位置改变不会修改卫星硬件。""}",mixed,False,"{""enabled"": false, ""id"": 17, ""name"": ""Moscow"", ""latitude"": 0.9731257777419584, ""longitude"": 0.6565405047227069, ""altitude"": 0.0, ""minimumElevation"": 0.4363323129985824, ""priority"": 12}",record,Scenarios.ScenarioConfig.imagingTargets[17],Scenarios.ScenarioConfig.imagingTargets[17],True
ImagingTargets,Mission,slot18,,,Brasilia,"{""Slot"": 18, ""Enabled"": false, ""ID"": 18, ""Name"": ""Brasilia"", ""Latitude_deg"": -15.794, ""Longitude_deg"": -47.883, ""Altitude_m"": 0, ""MinElevation_deg"": 25, ""Priority"": 11, ""ModelicaTarget"": ""Scenarios.ScenarioConfig.imagingTargets[18]"", ""Notes"": ""Enabled=FALSE时保留为数据库记录；目标地理位置改变不会修改卫星硬件。""}",mixed,False,"{""enabled"": false, ""id"": 18, ""name"": ""Brasilia"", ""latitude"": -0.2756573020599844, ""longitude"": -0.8357160057324449, ""altitude"": 0.0, ""minimumElevation"": 0.4363323129985824, ""priority"": 11}",record,Scenarios.ScenarioConfig.imagingTargets[18],Scenarios.ScenarioConfig.imagingTargets[18],True
ImagingTargets,Mission,slot19,,,Ottawa,"{""Slot"": 19, ""Enabled"": false, ""ID"": 19, ""Name"": ""Ottawa"", ""Latitude_deg"": 45.422, ""Longitude_deg"": -75.697, ""Altitude_m"": 0, ""MinElevation_deg"": 25, ""Priority"": 10, ""ModelicaTarget"": ""Scenarios.ScenarioConfig.imagingTargets[19]"", ""Notes"": ""Enabled=FALSE时保留为数据库记录；目标地理位置改变不会修改卫星硬件。""}",mixed,False,"{""enabled"": false, ""id"": 19, ""name"": ""Ottawa"", ""latitude"": 0.7927634528408644, ""longitude"": -1.3211618838821477, ""altitude"": 0.0, ""minimumElevation"": 0.4363323129985824, ""priority"": 10}",record,Scenarios.ScenarioConfig.imagingTargets[19],Scenarios.ScenarioConfig.imagingTargets[19],True
ImagingTargets,Mission,slot20,,,Canberra,"{""Slot"": 20, ""Enabled"": false, ""ID"": 20, ""Name"": ""Canberra"", ""Latitude_deg"": -35.281, ""Longitude_deg"": 149.13, ""Altitude_m"": 0, ""MinElevation_deg"": 25, ""Priority"": 9, ""ModelicaTarget"": ""Scenarios.ScenarioConfig.imagingTargets[20]"", ""Notes"": ""Enabled=FALSE时保留为数据库记录；目标地理位置改变不会修改卫星硬件。""}",mixed,False,"{""enabled"": false, ""id"": 20, ""name"": ""Canberra"", ""latitude"": -0.6157696133961194, ""longitude"": 2.6028095134991434, ""altitude"": 0.0, ""minimumElevation"": 0.4363323129985824, ""priority"": 9}",record,Scenarios.ScenarioConfig.imagingTargets[20],Scenarios.ScenarioConfig.imagingTargets[20],True
ImagingTargets,Mission,slot21,,,MexicoCity,"{""Slot"": 21, ""Enabled"": false, ""ID"": 21, ""Name"": ""MexicoCity"", ""Latitude_deg"": 19.433, ""Longitude_deg"": -99.133, ""Altitude_m"": 0, ""MinElevation_deg"": 25, ""Priority"": 8, ""ModelicaTarget"": ""Scenarios.ScenarioConfig.imagingTargets[21]"", ""Notes"": ""Enabled=FALSE时保留为数据库记录；目标地理位置改变不会修改卫星硬件。""}",mixed,False,"{""enabled"": false, ""id"": 21, ""name"": ""MexicoCity"", ""latitude"": 0.3391698335400581, ""longitude"": -1.7301972473795386, ""altitude"": 0.0, ""minimumElevation"": 0.4363323129985824, ""priority"": 8}",record,Scenarios.ScenarioConfig.imagingTargets[21],Scenarios.ScenarioConfig.imagingTargets[21],True
ImagingTargets,Mission,slot22,,,Madrid,"{""Slot"": 22, ""Enabled"": false, ""ID"": 22, ""Name"": ""Madrid"", ""Latitude_deg"": 40.417, ""Longitude_deg"": -3.704, ""Altitude_m"": 0, ""MinElevation_deg"": 25, ""Priority"": 7, ""ModelicaTarget"": ""Scenarios.ScenarioConfig.imagingTargets[22]"", ""Notes"": ""Enabled=FALSE时保留为数据库记录；目标地理位置改变不会修改卫星硬件。""}",mixed,False,"{""enabled"": false, ""id"": 22, ""name"": ""Madrid"", ""latitude"": 0.7054097237785482, ""longitude"": -0.06464699549386997, ""altitude"": 0.0, ""minimumElevation"": 0.4363323129985824, ""priority"": 7}",record,Scenarios.ScenarioConfig.imagingTargets[22],Scenarios.ScenarioConfig.imagingTargets[22],True
